Corpus	Query	Terms	Scoped	Rank	Title	Link	Sim Title	Sim Words	Sim Bigrams	Bit Vector	Exact Match	ContainsTerms	Relevant
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	8	Chapter 24: I would like to Cultivate a “Buddhism Depends on Me” Concept 【二十四說】我要養成「佛教靠我」的理念	http://hbreader.org/wenji/pinseng025.html	0	0.887618	0.502237	0.833333	0	我不、不知道、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	9	Handicraft Hobbies 愛好公義	http://hbreader.org/wenji/miyun_jiayouzhan84.html	0	0.970235	0.482929	0.833333	0	我不、另外、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	10	Rahula: Foremost in Esoteric Practices - 2 Not Knowing his Father as a Child 羅睺羅－－密行第一 (2) 不識父親的孩子	http://hbreader.org/wenji/shidadizi119.html	0	0.930443	0.484614	0.833333	0	我不、不知道、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	11	I Cannot  沒有辦法	http://hbreader.org/wenji/miyun_jiayouzhan07.html	0	1.223554	0.441813	1	0	我不、知道、另外、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	12	Chapter 21: My Management Methods 【二十一說】我的管理模式	http://hbreader.org/wenji/pinseng022.html	0	0.883883	0.471344	0.833333	0	我不、不知道、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	13	3. Only One Condition 三．只有一個條件	http://hbreader.org/wenji/yulin003.html	0	1.014942	0.443244	0.833333	0	我不、不知道、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	14	Chapter 38: My View of Life and Death 【三十八說】我對生死的看法	http://hbreader.org/wenji/pinseng039.html	0	1.410059	0.390851	1	0	我不、不知道、另外、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	15	My Convening of an Exoteric and Esoteric Buddhism Conference 我召開佛教顯密會議	http://hbreader.org/wenji/bainian12008.html	0	1.233378	0.409765	1	0	我不、不知道、另外還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	16	Chapter 33: Establishment of my Vows 【三十三說】我的發心立願	http://hbreader.org/wenji/pinseng034.html	0	0.949538	0.443397	0.833333	0	我不、不知道、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	17	Chapter 45: The Ten Great Disciples - Maudgalyayana: Foremost in Supernatural Powers 第四十五章　十大比丘弟子 ～神通第一目犍連	http://hbreader.org/wenji/shijia054.html	0	0.932049	0.443627	0.833333	0	我不、不知道、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	18	Preface 【推薦序】	http://hbreader.org/wenji/wanshi10001.html	0	1.080224	0.416832	1	0	我不、不知道、另外、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	19	To Discover Problems 要發現問題	http://hbreader.org/wenji/miyun_wuchang83.html	0	0.926369	0.420193	0.833333	0	我、不知道、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	20	Life is Priceless (Politics) 生命無價(政治)	http://hbreader.org/wenji/fojiaocongshu03228.html	0	0.91981	0.413942	0.833333	0	我、不知道、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	22	Memories of Joy and Suffering in Childhood Play 苦樂童玩記	http://hbreader.org/wenji/bainian01008.html	0	1.316082	0.324407	1	0	我不、不知道、另外還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	23	4. Wedding Night 四．洞房花燭夜	http://hbreader.org/wenji/yulin004.html	0	0.922047	0.372981	0.833333	0	我不、知道、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	24	Chapter 7: Where does my My Joyful Optimistism come from? 【七說】我的歡喜樂觀從哪裡來	http://hbreader.org/wenji/pinseng008.html	0	0.997165	0.355547	1	0	我不、知道、另外還有、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	25	From Education and Practice Discussing Chan School Characteristics 從教學守道談禪宗的特色	http://hbreader.org/wenji/renjianfojiaoxilie9008.html	0	0.943503	0.358928	1	0	我不、不知道、另外、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	26	I Can Tolerate this for a Lifetime 我就這樣忍了一生	http://hbreader.org/wenji/bainian02005.html	0	1.10412	0.337771	1	0	我不、不知道、另外、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	27	My Affinity with Hong Kong Buddhism 我與香港佛教的法緣	http://hbreader.org/wenji/bainian09004.html	0	1.156487	0.33077	1	0	我、不知道、另外還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	28	Temple's Ways of Teaching 叢林的教育法	http://hbreader.org/wenji/renjianfojiaoxilie6012.html	0	1.142604	0.329746	1	0	我不、不知道、另外、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	29	Chapter 14: The Start of my New Buddhist Revolution 【十四說】我的新佛教改革初步	http://hbreader.org/wenji/pinseng015.html	0	1.232734	0.316876	1	0	我、不知道、另外還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	30	The Awareness of Education in Meditative Practice 禪門的自覺教育	http://hbreader.org/wenji/renjianfojiaolun009.html	0	1.229029	0.315514	1	0	我不、不知道、另外還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	31	Chapter 26: My Gratitude and Grudges, Passions and Animosities 【二十六說】我的恩怨情仇	http://hbreader.org/wenji/pinseng027.html	0	0.906804	0.352422	0.833333	0	我不、不知道、還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	32	How I Managed Fo Guang Shan 我怎樣管理佛光山	http://hbreader.org/wenji/bainian11006.html	0	1.130487	0.322308	1	0	我不、不知道、另外、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	33	15. Only the Dharma is the Best Law 十五．佛法才是最好的法律	http://hbreader.org/wenji/yulin015.html	0	0.885433	0.352454	0.833333	0	我不、不知道、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	34	Mahamaudgalyayana - Foremost in Spiritual Power - 8 A Charming Enemy cannot March Spiritual Powers 目犍連－－神通第一 (8) 美色敵不過神通	http://hbreader.org/wenji/shidadizi025.html	0	0.923959	0.341644	0.833333	0	我不、知道、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	35	One View, Four Ways 一個觀念，四個方法	http://hbreader.org/wenji/renjianfojiaoxilie6008.html	0	0.896669	0.344085	1	0	我不、不知道、另外還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	36	Gold does not Move a Monastic's Heart  - Discussing my Ideas on Lack of Attraction to Money 黃金不動道人心──談我不為金錢誘惑的想法	http://hbreader.org/wenji/bainian02007.html	0	0.794035	0.355835	0.833333	0	我不、不知道、還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	37	Chapter 15: The Media can Save Taiwan 【十五說】媒體可以救台灣	http://hbreader.org/wenji/pinseng016.html	0	1.070717	0.315931	1	0	我不、不知道、另外、還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	38	The View of Humanistic Buddhism Towards Some Problems - 1 A Buddhist View of Wealth (Speech in Taipei at the Sun Yat-sen Memorial Hall) 人間佛教對一些問題的看法 第一篇　佛教的財富觀(講於臺北國父紀念館)	http://hbreader.org/wenji/fojiaocongshu10046.html	0	0.991787	0.322554	1	0	我不、不知道、另外、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	39	My Translation Staff 我的翻譯人員	http://hbreader.org/wenji/bainian02002.html	0	0.986784	0.319385	1	0	我不、不知道、另外還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	40	Chapter 35: Clothing, Food, Housing and Transport for my Life 【三十五說】我的生活衣食住行	http://hbreader.org/wenji/pinseng036.html	0	0.894107	0.330238	1	0	我不、知道、另外、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	41	Chapter 4: Keeping in Step with the World - Roads 卷四　與世界接軌 ■路	http://hbreader.org/wenji/wanshi08072.html	0	0.957632	0.317498	0.833333	0	不、知道、另外還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	42	Chapter 8: The Importance of Causes and Conditions in the Human World 【八說】人間因緣的重要	http://hbreader.org/wenji/pinseng009.html	0	1.195328	0.285029	1	0	我不、不知道、另外、還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	43	The Causes and Conditions for My Establishing of Social Enterprises 我創辦社會事業的因緣	http://hbreader.org/wenji/bainian04009.html	0	1.21271	0.281257	1	0	我、不知道、另外還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	44	Chapter 1: Life's Stations - Four Kinds of Worry 卷一　人生的站 ■四種焦慮	http://hbreader.org/wenji/wanshi10018.html	0	1.038415	0.30155	0.833333	0	我、不、另外、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	45	Crucial Moments 關鍵時刻	http://hbreader.org/wenji/hezhang2007.html	0	1.056969	0.299136	1	0	我不、不知道、另外還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	46	Chapter 1: Natural Life - Half and Half 卷一　大自然的生命 ■一半一半	http://hbreader.org/wenji/wanshi08002.html	0	1.016008	0.303926	0.666667	0	不、另外還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	47	Memories of Sympathetic Response to Buddhas and bodhisattvas與佛菩薩感應記	http://hbreader.org/wenji/bainian02009.html	0	1.017933	0.301704	1	0	我不、不知道、另外、還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	48	Society Issues Investigation (Volume 1) - A Buddhist View of 'Suicide' 社會議題探討（上冊） 佛教對「自殺問題」的看法	http://hbreader.org/wenji/renjianfojiaodangdai004.html	0	1.083075	0.292225	1	0	我不、不知道、另外還有、還有什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	49	The Affinities of my Public Speaking 我的講演緣	http://hbreader.org/wenji/bainian02001.html	0	1.139295	0.282716	1	0	我不、不知道、另外、還有、什麼	0
hbreader.org	我不知道另外還有什麼禪法	8	FALSE	50	Scroll 1: Another Kind of Wealth - Barriers to the Heart 卷一　另類的財富 心的柵欄	http://hbreader.org/wenji/wanshi02015.html	0	0.915963	0.308149	0.833333	0	我、不、另外還有、什麼	0
hbreader.org	一年之計，莫如樹谷	8	FALSE	1	The Buddha in Our Lives, Scroll 1: A Day in the Life 卷一 生活的佛教 一日的生活	http://hbreader.org/wenji/dharmawords2033.html	0	1	1	1	1	一年、年之、之計、莫如	1
hbreader.org	一年之計，莫如樹谷	8	FALSE	2	Chapter 1: A Plan for Life 卷一　人生之計 ■人生之計	http://hbreader.org/wenji/wanshi11008.html	0	0.434955	1.105218	0.8	0	一年、年之、之計	0
hbreader.org	一年之計，莫如樹谷	8	FALSE	3	Working to a Plan 用　計	http://hbreader.org/wenji/miyun_guanli92.html	0	0.436593	1.069873	0.8	0	一年、年之、之計	0
hbreader.org	一年之計，莫如樹谷	8	FALSE	4	Scroll 1: Do not Bicker - One Day Ten Plans 卷一　不要計較 一日十計	http://hbreader.org/wenji/wanshi05002.html	0	0.388721	0.946916	0.8	0	一年、年之、之計	0
hbreader.org	一年之計，莫如樹谷	8	FALSE	5	Chapter 3: Facing Death - Waste 卷三　面對死亡 ■浪費	http://hbreader.org/wenji/wanshi10058.html	0	0.353197	0.872088	0.8	0	一年、年之、之計	0
hbreader.org	一年之計，莫如樹谷	8	FALSE	6	The Buddha in Our Lives, Scroll 1: From a Day to a Lifetime 卷一 生活的佛教 一日到一生	http://hbreader.org/wenji/dharmawords2037.html	0	0.406878	0.738774	0.8	0	一年、之計	0
hbreader.org	一年之計，莫如樹谷	8	FALSE	7	Chapter 1: A Plan for Life - A Subsistence Plan 卷一　人生之計 ■維生之計	http://hbreader.org/wenji/wanshi11007.html	0	0.328994	0.564601	0.6	0	一、之計	0
hbreader.org	一年之計，莫如樹谷	8	FALSE	8	Chapter 1: A Plan for Life - Life's Fourteen Turns 卷一　人生之計 ■人生十四轉	http://hbreader.org/wenji/wanshi11006.html	0	0.320778	0.549597	0.6	0	一、之計	0
hbreader.org	一年之計，莫如樹谷	8	FALSE	9	Hsing Yun Diary 12 - Everywhere with no Families and Everywhere with Families: The Six Senses as a Place of Practice 星雲日記12～處處無家處處家 六根作道場(1991/7/16~7/31)	http://hbreader.org/wenji/riji92009.html	0	0.530049	0.444962	1	0	一年、年之、之計、莫如	1
hbreader.org	一年之計，莫如樹谷	8	FALSE	10	On the Dining Table 飯桌上	http://hbreader.org/wenji/miyun_chenggong10.html	0	0.302412	0.509529	0.8	0	一年、之計	0
hbreader.org	一年之計，莫如樹谷	8	FALSE	11	The Treasure of a Great Friendship 人貴相知	http://hbreader.org/wenji/miyun_shenghuo13.html	0	0.326563	0.492383	0.8	0	一年、之計	0
hbreader.org	一年之計，莫如樹谷	8	FALSE	12	Where is the Nobility? 貴人在那裏？	http://hbreader.org/wenji/miyun_jiayouzhan94.html	0	0.2781	0.504435	0.8	0	一年、之計	0
hbreader.org	十年之計	3	FALSE	1	The Buddha in Our Lives, Scroll 1: A Day in the Life 卷一 生活的佛教 一日的生活	http://hbreader.org/wenji/dharmawords2033.html	0	1	1	1	1	十年之、之計	1
hbreader.org	十年之計	3	FALSE	2	Chapter 1: A Plan for Life 卷一　人生之計 ■人生之計	http://hbreader.org/wenji/wanshi11008.html	0	0.974087	0.591053	1	0	十年、之計	0
hbreader.org	十年之計	3	FALSE	3	Working to a Plan 用　計	http://hbreader.org/wenji/miyun_guanli92.html	0	0.701238	0.620572	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	4	The Buddha in Our Lives, Scroll 1: From a Day to a Lifetime 卷一 生活的佛教 一日到一生	http://hbreader.org/wenji/dharmawords2037.html	0	0.672894	0.603731	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	5	Chapter 1: A Plan for Life - A Subsistence Plan 卷一　人生之計 ■維生之計	http://hbreader.org/wenji/wanshi11007.html	0	0.636185	0.570146	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	6	Hsing Yun Diary 9 - Remain Carefree in Observing the Mind: Surveying the World 星雲日記９～觀心自在 放眼世界(1991/2/1~2/15)	http://hbreader.org/wenji/riji91053.html	0	0.638827	0.557961	1	1	十年之、之計	1
hbreader.org	十年之計	3	FALSE	7	Chapter 1: A Plan for Life - Life's Fourteen Turns 卷一　人生之計 ■人生十四轉	http://hbreader.org/wenji/wanshi11006.html	0	0.619924	0.554995	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	8	Scroll 1: Do not Bicker - One Day Ten Plans 卷一　不要計較 一日十計	http://hbreader.org/wenji/wanshi05002.html	0	0.634661	0.51031	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	9	Chapter 1: Cities of Life - Ten Chants for Poverty 卷一　人生的城市 ■十窮吟	http://hbreader.org/wenji/wanshi09007.html	0	0.477444	0.495938	0.6667	0	十年之	0
hbreader.org	十年之計	3	FALSE	10	“General Record of Taiwanese Buddhist Structures and Buildings” Preface 《台灣佛教寺院庵堂總錄》序	http://hbreader.org/wenji/renjianfojiaoxuwen120.html	0	0.468491	0.464382	0.6667	0	十年之	0
hbreader.org	十年之計	3	FALSE	11	Freeing Yourself from Difficulty 脫　困	http://hbreader.org/wenji/miyun_guanli06.html	0	0.506948	0.451988	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	12	Chapter 3: Facing Death - Waste 卷三　面對死亡 ■浪費	http://hbreader.org/wenji/wanshi10058.html	0	0.514279	0.44938	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	13	Text - Instructions to Children 文 ■家訓	http://hbreader.org/wenji/fojiaocongshu09055.html	0	0.44105	0.384867	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	14	Chapter 1: A Plan for Life - A Woman's Life 卷一　人生之計 ■女人的一生	http://hbreader.org/wenji/wanshi11014.html	0	0.69495	0.339299	1	0	十年、之計	0
hbreader.org	十年之計	3	FALSE	15	Chapter 1: A Plan for Life - Bearing and Raising Children 卷一　人生之計 ■生兒育女	http://hbreader.org/wenji/wanshi11022.html	0	0.695933	0.33734	1	0	十年、之計	0
hbreader.org	十年之計	3	FALSE	16	Hope and Encouragement: Prayer for a New Start 勉勵‧期許 晨起祈願文	http://hbreader.org/wenji/prayers26.html	0	0.421397	0.379315	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	17	Chapter 1: A Plan for Life - Six Kinds of People 卷一　人生之計 ■六種人	http://hbreader.org/wenji/wanshi11015.html	0	0.597547	0.346338	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	18	Scroll 2: Treasures Passed through the Generations - Conditions for a Peaceful Family 卷二 傳家之寶 家庭和諧的條件	http://hbreader.org/wenji/dharmawords10055.html	0	0.429259	0.371543	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	19	Precepts Need Patience 戒急用忍	http://hbreader.org/wenji/miyun_zhenli22.html	0	0.425127	0.370104	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	20	The Treasure of a Great Friendship 人貴相知	http://hbreader.org/wenji/miyun_shenghuo13.html	0	0.520068	0.353914	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	21	Giving Up Habits (Cultivation) 革除習氣(修持)	http://hbreader.org/wenji/fojiaocongshu03161.html	0	0.416712	0.366493	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	22	The Abhorrence of Falsehood 假的可怕	http://hbreader.org/wenji/miyun_zhenli26.html	0	0.420126	0.365474	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	23	On the Dining Table 飯桌上	http://hbreader.org/wenji/miyun_chenggong10.html	0	0.406869	0.366238	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	24	Chapter 1: A Plan for Life - Take up an Official Post and Stepping Down 卷一　人生之計 ■上台與下台	http://hbreader.org/wenji/wanshi11013.html	0	0.405176	0.364714	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	25	Where is the Nobility? 貴人在那裏？	http://hbreader.org/wenji/miyun_jiayouzhan94.html	0	0.412423	0.362576	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	26	Scroll 1: What is on a Politician's Mind - Prerequisites for Carrying a Heavy Load 卷一 政治人的胸懷 負重的條件	http://hbreader.org/wenji/dharmawords9009.html	0	0.420415	0.360464	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	27	Hsing Yun Diary 12 - Everywhere with no Families and Everywhere with Families: The Six Senses as a Place of Practice 星雲日記12～處處無家處處家 六根作道場(1991/7/16~7/31)	http://hbreader.org/wenji/riji92009.html	0	0.47417	0.352119	1	1	十年之、之計	1
hbreader.org	十年之計	3	FALSE	28	Chapter 1: A Plan for Life - Six Goods for Your Conscience 卷一　人生之計 ■人心六好	http://hbreader.org/wenji/wanshi11002.html	0	0.420919	0.358376	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	29	Chapter 1: A Plan for Life - Six Bads for Your Conscience 卷一　人生之計 ■人心六壞	http://hbreader.org/wenji/wanshi11003.html	0	0.421981	0.357645	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	30	Morning Assembly 朝　會	http://hbreader.org/wenji/miyun_gaochu91.html	0	0.400867	0.360835	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	31	1. China - State Preceptor Cheng Guan, who Expounded and Propagated the Flower Garland Sutra 壹、中國 ■闡揚華嚴澄觀國師	http://hbreader.org/wenji/fojiaocongshu04022.html	0	0.539154	0.338799	1	0	十年之、計	0
hbreader.org	十年之計	3	FALSE	32	Chapter 1: A Plan for Life - Failure 卷一　人生之計 ■失敗	http://hbreader.org/wenji/wanshi11018.html	0	0.505463	0.343174	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	33	Scroll 3: Acknowledging the World - True Appearance 卷三 認知世間 真相	http://hbreader.org/wenji/dharmawords9078.html	0	0.419355	0.355109	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	34	Chapter 1: Cultivation of Giving - Sages in the Human World 卷一　給的修行 ■人間聖賢	http://hbreader.org/wenji/wanshi12011.html	0	0.509523	0.340949	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	35	Chapter 1: A Plan for Life - Life's Essence 卷一　人生之計 ■人生實相	http://hbreader.org/wenji/wanshi11010.html	0	0.405956	0.356674	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	36	Chapter 1: A Plan for Life - Life's Eight Fears 卷一　人生之計 ■人生八怕	http://hbreader.org/wenji/wanshi11005.html	0	0.409825	0.35595	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	37	Hidden Act of Goodness 陰　德	http://hbreader.org/wenji/miyun_cengci50.html	0	0.405162	0.35595	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	38	Chapter 1: A Plan for Life - Capital 卷一　人生之計 ■本錢	http://hbreader.org/wenji/wanshi11021.html	0	0.40672	0.353082	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	39	Chapter 1: A Plan for Life - The True Meaning of Equality 卷一　人生之計 ■平等的真義	http://hbreader.org/wenji/wanshi11019.html	0	0.406463	0.352845	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	40	Chapter 1: A Plan for Life - How Much is One? 卷一　人生之計 ■一是多少	http://hbreader.org/wenji/wanshi11001.html	0	0.410974	0.351548	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	41	Scroll 1: Wisdom in Life - Life in the Here and Now 卷一 人生的智慧 人生的當下	http://hbreader.org/wenji/dharmawords7017.html	0	0.399563	0.350844	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	42	Ways of doing Things 手　段	http://hbreader.org/wenji/miyun_chenggong57.html	0	0.390419	0.35143	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	43	A Record of Repentance 懺悔錄	http://hbreader.org/wenji/wangshi6005.html	0	0.444012	0.341154	0.6667	0	十年之	0
hbreader.org	十年之計	3	FALSE	44	Chapter 3: Dealing with Right and Wrong - Buddhist Hymns 卷三　是非的處理 ■梵唄	http://hbreader.org/wenji/wanshi12050.html	0	0.40323	0.347253	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	45	Chapter 1: A Plan for Life - People's Surroundings 卷一　人生之計 ■人的周遭	http://hbreader.org/wenji/wanshi11011.html	0	0.399908	0.346795	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	46	Volume 2: Teaching and Transforming through Spiritual Practice Responsibility 第二冊 教化修行責任	http://hbreader.org/wenji/caigentan10.html	0	0.48662	0.33338	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	47	Chapter 4: Social Welfare - Rumors 卷四　社會福利 謠言	http://hbreader.org/wenji/wanshi06089.html	0	0.395497	0.347138	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	48	Chapter 1: A Plan for Life - Life's 'Path' 卷一　人生之計 ■人生的「路」	http://hbreader.org/wenji/wanshi11009.html	0	0.393868	0.345655	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	49	Chapter 2: Thinking about Positioning for Advantage - East to West 卷二　往好處想 ■東西	http://hbreader.org/wenji/wanshi09036.html	0	0.401704	0.344072	0.6667	0	之計	0
hbreader.org	十年之計	3	FALSE	50	Chapter 1: A Plan for Life - Water as a Teacher 卷一　人生之計 ■以水為師	http://hbreader.org/wenji/wanshi11017.html	0	0.404355	0.343623	0.6667	0	之計	0
hbreader.org	莫如樹木	2	FALSE	1	The Buddha in Our Lives, Scroll 1: A Day in the Life 卷一 生活的佛教 一日的生活	http://hbreader.org/wenji/dharmawords2033.html	0	1	1	1	1	莫如樹木	1
hbreader.org	莫如樹木	2	FALSE	2	Hsing Yun Diary 12 - Everywhere with no Families and Everywhere with Families: The Six Senses as a Place of Practice 星雲日記12～處處無家處處家 六根作道場(1991/7/16~7/31)	http://hbreader.org/wenji/riji92009.html	0	0.441778	0.266901	1	1	莫如樹木	1
hbreader.org	箴者	2	FALSE	1	Path of Cultivation, Scroll 2: Five Warnings for Raising Children 卷二 修行之道 五養箴	http://hbreader.org/wenji/dharmawords2049.html	0	1	1	1	1	箴者	1
hbreader.org	遠績不辭小	5	FALSE	1	Scroll 1 Adapting to the Path of Life: Starting 卷一 調適生命之道 開始	http://hbreader.org/wenji/dharmawords1043.html	0	1	1	1	1	遠績、績不、不辭、辭小	1
hbreader.org	遠績不辭小	5	FALSE	2	Scroll 2: Managing the Mind - The Power of Perseverance 卷二 心的管理 恆心的力量	http://hbreader.org/wenji/dharmawords3070.html	0	0.429636	0.398664	0.6	0	不辭、辭小	0
hbreader.org	遠績不辭小	5	FALSE	3	Society and the Workforce: A Prayer for Emergency Workers 社會‧職業 為救難人員祈願文	http://hbreader.org/wenji/prayers59.html	0	0.361032	0.402345	0.6	0	不辭、辭小	0
hbreader.org	遠績不辭小	5	FALSE	4	The Buddha in Our Lives, Scroll 1: Small Matters Cannot be Taken Lightly (2) 卷一 生活的佛教 小事不可輕（下）	http://hbreader.org/wenji/dharmawords2007.html	0	0.424501	0.388014	0.6	0	不辭、辭小	0
